"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Water Cont, m^3/m^3","PAR, uE","Rain, mm","Batt, V"
337,7/9/15 05:30:00,10.71,98.80,10.54,0.3252,21,0.0,4.33
338,7/9/15 05:40:00,10.61,98.80,10.44,0.3249,34,0.0,4.33
339,7/9/15 05:50:00,11.00,98.60,10.81,0.3244,59,0.0,4.32
340,7/9/15 06:00:00,11.22,98.40,10.99,0.3244,79,0.0,4.32
341,7/9/15 06:10:00,11.54,98.30,11.29,0.3240,71,0.0,4.33
342,7/9/15 06:20:00,11.59,98.10,11.31,0.3235,81,0.0,4.33
343,7/9/15 06:30:00,11.90,98.10,11.63,0.3231,111,0.0,4.33
344,7/9/15 06:40:00,12.12,98.20,11.86,0.3228,149,0.0,4.33
345,7/9/15 06:50:00,11.95,97.70,11.61,0.3223,159,0.0,4.32
346,7/9/15 07:00:00,12.29,97.90,11.98,0.3219,191,0.0,4.32
347,7/9/15 07:10:00,12.34,97.40,11.95,0.3216,231,0.0,4.33
348,7/9/15 07:20:00,12.61,96.90,12.14,0.3211,309,0.0,4.33
349,7/9/15 07:30:00,13.06,96.60,12.55,0.3207,386,0.0,4.33
350,7/9/15 07:40:00,13.31,95.70,12.65,0.3199,396,0.0,4.33
351,7/9/15 07:50:00,13.14,95.20,12.40,0.3192,394,0.0,4.32
352,7/9/15 08:00:00,13.62,95.30,12.90,0.3183,459,0.0,4.32
353,7/9/15 08:10:00,13.91,93.70,12.92,0.3171,471,0.0,4.33
354,7/9/15 08:20:00,13.81,94.80,13.01,0.3168,489,0.0,4.33
355,7/9/15 08:30:00,14.31,95.30,13.59,0.3160,566,0.0,4.33
356,7/9/15 08:40:00,14.94,93.40,13.90,0.3148,719,0.0,4.33
357,7/9/15 08:50:00,15.46,91.60,14.12,0.3144,896,0.0,4.32
358,7/9/15 09:00:00,16.37,87.70,14.34,0.3144,1104,0.0,4.32
359,7/9/15 09:10:00,16.11,86.10,13.80,0.3140,856,0.0,4.33
360,7/9/15 09:20:00,16.11,85.10,13.62,0.3140,976,0.0,4.33
361,7/9/15 09:30:00,16.58,84.00,13.89,0.3140,956,0.0,4.33
362,7/9/15 09:40:00,17.51,79.90,14.02,0.3136,974,0.0,4.33
363,7/9/15 09:50:00,17.72,76.90,13.64,0.3136,876,0.0,4.32
364,7/9/15 10:00:00,17.42,75.70,13.10,0.3136,996,0.0,4.32
365,7/9/15 10:10:00,18.37,75.30,13.94,0.3136,1006,0.0,4.33
366,7/9/15 10:20:00,17.49,75.20,13.07,0.3133,901,0.0,4.33
367,7/9/15 10:30:00,17.75,75.80,13.44,0.3133,836,0.0,4.33
368,7/9/15 10:40:00,17.91,74.40,13.32,0.3128,1031,0.0,4.32
369,7/9/15 10:50:00,20.27,73.50,15.40,0.3125,1581,0.0,4.32
370,7/9/15 11:00:00,19.86,68.90,14.01,0.3121,1689,0.0,4.33
371,7/9/15 11:10:00,18.91,69.40,13.21,0.3118,1454,0.0,4.33
372,7/9/15 11:20:00,19.75,73.00,14.79,0.3118,1949,0.0,4.33
373,7/9/15 11:30:00,20.94,73.80,16.11,0.3110,2034,0.0,4.33
374,7/9/15 11:40:00,20.36,71.90,15.15,0.3098,2436,0.0,4.32
375,7/9/15 11:50:00,20.15,68.30,14.15,0.3092,2334,0.0,4.32
376,7/9/15 12:00:00,20.03,66.80,13.69,0.3087,2259,0.0,4.33
377,7/9/15 12:10:00,20.36,68.10,14.31,0.3080,1871,0.0,4.33
378,7/9/15 12:20:00,20.20,68.10,14.15,0.3080,1701,0.0,4.33
379,7/9/15 12:30:00,19.72,70.80,14.29,0.3080,1466,0.4,4.33
380,7/9/15 12:40:00,20.86,69.40,15.08,0.3069,2266,0.0,4.32
381,7/9/15 12:50:00,21.06,69.50,15.28,0.3062,2114,0.0,4.33
382,7/9/15 13:00:00,21.15,69.60,15.40,0.3054,2051,0.0,4.33
383,7/9/15 13:10:00,20.86,69.90,15.19,0.3048,2101,0.0,4.33
384,7/9/15 13:20:00,20.46,70.00,14.82,0.3043,2346,0.0,4.33
385,7/9/15 13:30:00,20.46,72.00,15.26,0.3040,1464,0.0,4.33
386,7/9/15 13:40:00,20.10,71.80,14.87,0.3037,1259,0.0,4.32
387,7/9/15 13:50:00,20.08,73.20,15.15,0.3037,1181,0.0,4.33
388,7/9/15 14:00:00,21.60,72.60,16.49,0.3029,2044,0.0,4.33
389,7/9/15 14:10:00,21.34,70.00,15.67,0.3026,1704,0.0,4.33
390,7/9/15 14:20:00,21.27,70.00,15.60,0.3022,2079,0.0,4.33
391,7/9/15 14:30:00,21.46,67.90,15.31,0.3022,2061,0.0,4.33
392,7/9/15 14:40:00,21.13,68.40,15.10,0.3015,1749,0.0,4.32
393,7/9/15 14:50:00,21.01,68.40,14.99,0.3015,1011,0.0,4.33
394,7/9/15 15:00:00,19.91,70.60,14.43,0.3015,701,0.0,4.33
395,7/9/15 15:10:00,18.77,72.60,13.76,0.3011,616,0.0,4.33
396,7/9/15 15:20:00,17.94,77.10,13.89,0.3008,291,0.0,4.33
397,7/9/15 15:30:00,16.87,83.20,14.02,0.2997,211,0.0,4.33
398,7/9/15 15:40:00,16.42,88.10,14.46,0.3005,191,0.0,4.33
399,7/9/15 15:50:00,16.46,90.00,14.84,0.3005,146,0.0,4.33
400,7/9/15 16:00:00,16.25,92.40,15.03,0.3019,199,0.0,4.33
401,7/9/15 16:10:00,15.91,93.30,14.85,0.3040,231,0.0,4.33
402,7/9/15 16:20:00,15.91,94.00,14.97,0.3058,249,0.0,4.33
403,7/9/15 16:30:00,16.03,94.40,15.15,0.3066,264,0.0,4.32
404,7/9/15 16:40:00,15.94,94.40,15.06,0.3062,236,0.0,4.33
405,7/9/15 16:50:00,15.65,94.90,14.86,0.3072,181,0.0,4.33
406,7/9/15 17:00:00,15.68,95.40,14.96,0.3077,189,0.0,4.33
407,7/9/15 17:10:00,15.77,95.10,15.01,0.3077,261,0.0,4.33
408,7/9/15 17:20:00,15.70,95.60,15.02,0.3080,279,0.0,4.33
409,7/9/15 17:30:00,15.75,95.30,15.02,0.3080,299,0.0,4.32
410,7/9/15 17:40:00,15.72,95.30,14.99,0.3080,184,0.0,4.33
411,7/9/15 17:50:00,15.56,95.50,14.86,0.3080,111,0.0,4.33
412,7/9/15 18:00:00,15.03,95.60,14.35,0.3080,99,0.0,4.33
413,7/9/15 18:10:00,15.27,95.50,14.57,0.3084,111,0.0,4.33
414,7/9/15 18:20:00,15.41,95.60,14.73,0.3087,74,0.0,4.33
415,7/9/15 18:30:00,15.22,96.30,14.66,0.3098,31,0.0,4.32
416,7/9/15 18:40:00,15.22,96.90,14.75,0.3118,16,0.0,4.33
417,7/9/15 18:50:00,14.96,97.20,14.54,0.3125,9,0.0,4.35
418,7/9/15 19:00:00,15.08,97.20,14.66,0.3128,1,0.0,4.35
419,7/9/15 19:10:00,14.62,97.40,14.24,0.3128,1,0.0,4.35
420,7/9/15 19:20:00,14.79,97.30,14.39,0.3128,1,0.0,4.33
421,7/9/15 19:30:00,14.98,97.30,14.58,0.3133,1,0.0,4.35
422,7/9/15 19:40:00,14.96,97.40,14.57,0.3136,1,0.0,4.32
423,7/9/15 19:50:00,14.46,97.40,14.07,0.3136,1,0.0,4.33
424,7/9/15 20:00:00,14.48,97.50,14.11,0.3144,1,0.0,4.33
425,7/9/15 20:10:00,14.70,97.70,14.35,0.3140,1,0.0,4.33
426,7/9/15 20:20:00,14.43,97.80,14.11,0.3148,1,0.0,4.33
427,7/9/15 20:30:00,14.60,98.00,14.31,0.3160,1,0.0,4.32
428,7/9/15 20:40:00,15.01,98.10,14.73,0.3163,1,0.0,4.32
429,7/9/15 20:50:00,14.17,98.20,13.91,0.3168,1,0.0,4.32
430,7/9/15 21:00:00,14.27,98.30,14.02,0.3178,1,0.0,4.33
431,7/9/15 21:10:00,14.41,98.40,14.18,0.3195,1,0.0,4.33
432,7/9/15 21:20:00,14.34,98.50,14.12,0.3216,1,0.0,4.33
433,7/9/15 21:30:00,14.31,98.60,14.11,0.3282,1,0.0,4.32
434,7/9/15 21:40:00,14.34,98.70,14.15,0.3321,1,0.0,4.33
435,7/9/15 21:50:00,14.29,98.70,14.11,0.3367,1,0.0,4.33
436,7/9/15 22:00:00,14.31,98.80,14.14,0.3380,1,0.0,4.33
437,7/9/15 22:10:00,14.24,98.90,14.09,0.3371,1,0.0,4.33
438,7/9/15 22:20:00,14.12,98.90,13.97,0.3376,1,0.0,4.32
439,7/9/15 22:30:00,14.15,99.10,14.02,0.3361,1,0.0,4.32
440,7/9/15 22:40:00,14.12,99.10,14.00,0.3352,1,0.0,4.32
441,7/9/15 22:50:00,14.07,99.10,13.95,0.3339,1,0.0,4.33
442,7/9/15 23:00:00,14.15,99.20,14.04,0.3357,1,0.0,4.33
443,7/9/15 23:10:00,14.10,99.20,13.99,0.3393,1,0.0,4.33
444,7/9/15 23:20:00,14.12,99.30,14.03,0.3611,1,0.0,4.32
445,7/9/15 23:30:00,14.17,99.30,14.08,0.3531,1,0.0,4.32
446,7/9/15 23:40:00,14.05,99.30,13.96,0.3476,1,0.0,4.32
447,7/9/15 23:50:00,14.05,99.30,13.96,0.3437,1,0.0,4.33
448,7/10/15 00:00:00,14.07,99.40,14.00,0.3403,1,0.0,4.33
449,7/10/15 00:10:00,13.93,99.40,13.85,0.3380,1,0.0,4.33
450,7/10/15 00:20:00,13.98,99.40,13.90,0.3357,1,0.0,4.32
451,7/10/15 00:30:00,14.05,99.50,13.99,0.3343,1,0.0,4.32
452,7/10/15 00:40:00,14.07,99.50,14.01,0.3335,1,0.0,4.33
453,7/10/15 00:50:00,14.05,99.50,13.99,0.3321,1,0.0,4.33
454,7/10/15 01:00:00,13.88,99.60,13.84,0.3312,1,0.0,4.33
455,7/10/15 01:10:00,14.03,99.60,13.98,0.3304,1,0.0,4.33
456,7/10/15 01:20:00,13.98,99.60,13.93,0.3295,1,0.0,4.34
457,7/10/15 01:30:00,14.03,99.60,13.98,0.3290,1,0.0,4.32
458,7/10/15 01:40:00,14.05,99.60,14.01,0.3286,1,0.0,4.32
459,7/10/15 01:50:00,14.05,99.60,14.01,0.3282,1,0.0,4.32
460,7/10/15 02:00:00,14.05,99.60,14.01,0.3282,1,0.0,4.32
461,7/10/15 02:10:00,14.22,99.70,14.19,0.3277,1,0.0,4.32
462,7/10/15 02:20:00,13.93,99.70,13.90,0.3277,1,0.0,4.32
463,7/10/15 02:30:00,13.91,99.60,13.86,0.3274,1,0.0,4.32
464,7/10/15 02:40:00,13.74,99.60,13.69,0.3269,1,0.0,4.32
465,7/10/15 02:50:00,13.81,99.60,13.77,0.3265,1,0.0,4.32
466,7/10/15 03:00:00,13.88,99.70,13.85,0.3261,1,0.0,4.33
467,7/10/15 03:10:00,13.83,99.70,13.80,0.3265,1,0.0,4.33
468,7/10/15 03:20:00,13.79,99.70,13.76,0.3308,1,0.0,4.32
469,7/10/15 03:30:00,13.91,99.70,13.88,0.3335,1,0.0,4.32
470,7/10/15 03:40:00,13.74,99.70,13.71,0.3412,1,0.0,4.32
471,7/10/15 03:50:00,13.79,99.70,13.76,0.3511,1,0.0,4.33
472,7/10/15 04:00:00,13.74,99.70,13.71,0.3590,1,0.0,4.33
473,7/10/15 04:10:00,13.74,99.80,13.72,0.3578,1,0.0,4.31
474,7/10/15 04:20:00,13.50,99.70,13.47,0.3578,1,0.0,4.32
475,7/10/15 04:30:00,13.52,99.50,13.46,0.3531,1,0.0,4.32
476,7/10/15 04:40:00,13.43,99.20,13.32,0.3486,1,0.0,4.32
477,7/10/15 04:50:00,13.45,99.10,13.33,0.3447,1,0.0,4.33
478,7/10/15 05:00:00,13.38,99.10,13.25,0.3418,1,0.0,4.33
479,7/10/15 05:10:00,13.38,99.20,13.27,0.3393,1,0.0,4.32
480,7/10/15 05:20:00,13.33,99.30,13.24,0.3380,4,0.0,4.32
481,7/10/15 05:30:00,13.31,99.40,13.23,0.3367,6,0.0,4.32
482,7/10/15 05:40:00,13.31,99.40,13.23,0.3357,9,0.0,4.32
483,7/10/15 05:50:00,13.45,99.50,13.39,0.3361,11,0.0,4.33
484,7/10/15 06:00:00,13.40,99.50,13.34,0.3348,26,0.0,4.33
485,7/10/15 06:10:00,13.52,99.50,13.46,0.3339,74,0.0,4.32
486,7/10/15 06:20:00,13.57,99.50,13.51,0.3335,89,0.0,4.35
487,7/10/15 06:30:00,13.45,99.50,13.39,0.3330,116,0.0,4.32
488,7/10/15 06:40:00,13.62,99.50,13.56,0.3321,104,0.0,4.32
489,7/10/15 06:50:00,13.43,99.40,13.35,0.3317,106,0.0,4.32
490,7/10/15 07:00:00,13.50,99.40,13.42,0.3317,149,0.0,4.32
491,7/10/15 07:10:00,13.57,99.20,13.46,0.3312,154,0.0,4.32
492,7/10/15 07:20:00,13.98,99.00,13.84,0.3312,211,0.0,4.32
493,7/10/15 07:30:00,13.76,98.80,13.59,0.3343,261,0.0,4.32
494,7/10/15 07:40:00,14.31,98.80,14.14,0.3339,189,0.0,4.33
495,7/10/15 07:50:00,13.95,98.60,13.75,0.3335,204,0.0,4.32
496,7/10/15 08:00:00,13.88,98.40,13.65,0.3326,216,0.0,4.33
497,7/10/15 08:10:00,14.22,97.80,13.89,0.3326,344,0.0,4.32
498,7/10/15 08:20:00,14.43,97.40,14.04,0.3330,481,0.0,4.32
499,7/10/15 08:30:00,14.82,96.90,14.35,0.3326,491,0.0,4.32
500,7/10/15 08:40:00,14.89,96.00,14.27,0.3312,501,0.0,4.32
501,7/10/15 08:50:00,15.10,94.90,14.31,0.3304,559,0.0,4.33
502,7/10/15 09:00:00,15.51,92.90,14.38,0.3295,616,0.0,4.33
503,7/10/15 09:10:00,15.96,91.50,14.60,0.3282,719,0.0,4.32
504,7/10/15 09:20:00,16.01,91.20,14.59,0.3252,729,0.0,4.32
505,7/10/15 09:30:00,16.39,91.10,14.95,0.3235,884,0.0,4.32
506,7/10/15 09:40:00,16.68,89.40,14.94,0.3219,979,0.0,4.32
507,7/10/15 09:50:00,17.42,87.80,15.39,0.3216,1086,0.0,4.32
508,7/10/15 10:00:00,17.25,86.20,14.94,0.3211,1241,0.0,4.30
509,7/10/15 10:10:00,17.58,86.30,15.29,0.3211,1294,0.0,4.32
510,7/10/15 10:20:00,17.70,85.00,15.17,0.3207,1231,0.0,4.32
511,7/10/15 10:30:00,17.75,85.70,15.34,0.3204,1229,0.0,4.32
512,7/10/15 10:40:00,18.22,84.20,15.53,0.3199,1246,0.0,4.32
513,7/10/15 10:50:00,17.46,84.00,14.75,0.3195,979,0.0,4.32
514,7/10/15 11:00:00,16.37,85.50,13.95,0.3192,809,0.0,4.32
515,7/10/15 11:10:00,16.75,84.80,14.20,0.3192,799,0.0,4.32
516,7/10/15 11:20:00,17.01,85.60,14.60,0.3187,829,0.0,4.32
517,7/10/15 11:30:00,17.91,82.90,14.99,0.3183,846,0.0,4.33
518,7/10/15 11:40:00,18.51,80.60,15.13,0.3178,1114,0.0,4.33
519,7/10/15 11:50:00,18.58,79.30,14.95,0.3178,1541,0.0,4.33
520,7/10/15 12:00:00,19.51,80.80,16.14,0.3175,1946,0.0,4.32
521,7/10/15 12:10:00,20.36,78.10,16.44,0.3163,2554,0.0,4.32
522,7/10/15 12:20:00,19.37,77.30,15.31,0.3160,2224,0.0,4.32
523,7/10/15 12:30:00,20.79,76.10,16.45,0.3156,2061,0.0,4.32
524,7/10/15 12:40:00,18.51,76.40,14.30,0.3151,1054,0.0,4.32
525,7/10/15 12:50:00,19.98,76.20,15.69,0.3148,1741,0.0,4.32
526,7/10/15 13:00:00,19.37,74.80,14.80,0.3140,1071,0.0,4.32
527,7/10/15 13:10:00,20.01,75.60,15.59,0.3140,1306,0.0,4.32
528,7/10/15 13:20:00,20.65,71.60,15.36,0.3133,2204,0.0,4.32
529,7/10/15 13:30:00,21.34,71.90,16.09,0.3121,2554,0.0,4.32
530,7/10/15 13:40:00,20.79,70.10,15.16,0.3113,2486,0.0,4.32
531,7/10/15 13:50:00,20.27,72.00,15.08,0.3113,2554,0.0,4.32
532,7/10/15 14:00:00,20.77,73.20,15.82,0.3110,2554,0.0,4.34
533,7/10/15 14:10:00,19.41,72.70,14.40,0.3106,1826,0.0,4.33
534,7/10/15 14:20:00,18.39,73.40,13.57,0.3106,859,0.0,4.32
535,7/10/15 14:30:00,19.89,76.30,15.62,0.3102,1464,0.0,4.32
536,7/10/15 14:40:00,20.41,72.10,15.24,0.3098,2314,0.0,4.34
537,7/10/15 14:50:00,20.13,70.10,14.53,0.3098,1779,0.0,4.33
538,7/10/15 15:00:00,20.27,71.20,14.90,0.3092,1816,0.0,4.32
539,7/10/15 15:10:00,19.51,72.70,14.50,0.3092,859,0.0,4.32
540,7/10/15 15:20:00,19.79,70.50,14.29,0.3092,1344,0.0,4.32
541,7/10/15 15:30:00,19.27,72.00,14.12,0.3084,1159,0.0,4.32
542,7/10/15 15:40:00,18.53,73.90,13.81,0.3084,684,0.0,4.32
543,7/10/15 15:50:00,18.41,75.60,14.04,0.3084,769,0.0,4.31
544,7/10/15 16:00:00,18.10,75.60,13.75,0.3080,586,0.0,4.32
545,7/10/15 16:10:00,17.75,76.90,13.66,0.3077,496,0.0,4.32
546,7/10/15 16:20:00,18.18,77.20,14.14,0.3077,581,0.0,4.33
547,7/10/15 16:30:00,17.84,76.80,13.73,0.3072,441,0.0,4.33
548,7/10/15 16:40:00,16.75,79.70,13.24,0.3072,256,0.0,4.33
549,7/10/15 16:50:00,16.42,82.90,13.52,0.3072,209,0.0,4.32
550,7/10/15 17:00:00,16.15,84.70,13.59,0.3069,184,0.0,4.32
551,7/10/15 17:10:00,16.08,86.10,13.78,0.3069,159,0.0,4.33
552,7/10/15 17:20:00,15.70,87.50,13.65,0.3069,174,0.0,4.33
553,7/10/15 17:30:00,16.13,86.20,13.84,0.3069,166,0.0,4.33
554,7/10/15 17:40:00,16.22,83.70,13.48,0.3066,146,0.0,4.33
555,7/10/15 17:50:00,16.01,83.20,13.18,0.3069,94,0.0,4.32
556,7/10/15 18:00:00,15.34,85.40,12.92,0.3066,79,0.0,4.32
557,7/10/15 18:10:00,15.49,85.80,13.14,0.3066,39,0.0,4.32
558,7/10/15 18:20:00,15.37,86.20,13.09,0.3066,24,0.0,4.32
559,7/10/15 18:30:00,14.82,88.80,13.00,0.3051,11,0.0,4.33
560,7/10/15 18:40:00,14.31,92.40,13.11,0.3102,9,0.0,4.33
561,7/10/15 18:50:00,13.35,94.30,12.47,0.3113,6,0.0,4.32
562,7/10/15 19:00:00,12.82,95.60,12.15,0.3118,1,0.0,4.32
563,7/10/15 19:10:00,12.92,96.10,12.33,0.3125,1,0.0,4.33
564,7/10/15 19:20:00,12.94,96.50,12.42,0.3128,1,0.0,4.33
565,7/10/15 19:30:00,12.92,96.10,12.33,0.3133,1,0.0,4.33
566,7/10/15 19:40:00,12.70,95.90,12.08,0.3136,1,0.0,4.33
567,7/10/15 19:50:00,12.63,95.70,11.98,0.3144,1,0.0,4.32
568,7/10/15 20:00:00,12.63,96.10,12.04,0.3148,1,0.0,4.32
569,7/10/15 20:10:00,13.16,96.80,12.68,0.3156,1,0.0,4.32
570,7/10/15 20:20:00,12.63,96.40,12.09,0.3163,1,0.0,4.32
571,7/10/15 20:30:00,12.75,96.50,12.22,0.3163,1,0.0,4.32
572,7/10/15 20:40:00,12.51,96.70,12.01,0.3171,1,0.0,4.32
573,7/10/15 20:50:00,12.17,96.70,11.68,0.3175,1,0.0,4.32
574,7/10/15 21:00:00,12.75,96.90,12.29,0.3175,1,0.0,4.32
575,7/10/15 21:10:00,13.06,97.20,12.65,0.3178,1,0.0,4.32
576,7/10/15 21:20:00,12.70,97.30,12.30,0.3175,1,0.0,4.32
577,7/10/15 21:30:00,12.73,97.30,12.32,0.3175,1,0.0,4.32
578,7/10/15 21:40:00,12.61,96.90,12.14,0.3175,1,0.0,4.32
579,7/10/15 21:50:00,12.73,96.90,12.26,0.3175,1,0.0,4.32
580,7/10/15 22:00:00,12.70,97.00,12.25,0.3175,1,0.0,4.32
581,7/10/15 22:10:00,12.68,96.90,12.21,0.3175,1,0.0,4.32
582,7/10/15 22:20:00,12.65,97.30,12.25,0.3171,1,0.0,4.32
583,7/10/15 22:30:00,12.82,97.50,12.45,0.3171,1,0.0,4.32
584,7/10/15 22:40:00,13.26,97.50,12.89,0.3171,1,0.0,4.31
585,7/10/15 22:50:00,12.80,97.50,12.43,0.3171,1,0.0,4.32
586,7/10/15 23:00:00,12.75,97.70,12.41,0.3168,1,0.0,4.32
587,7/10/15 23:10:00,12.77,97.90,12.47,0.3168,1,0.0,4.32
588,7/10/15 23:20:00,12.77,98.00,12.48,0.3171,1,0.0,4.32
589,7/10/15 23:30:00,12.77,98.10,12.50,0.3183,1,0.0,4.32
590,7/10/15 23:40:00,12.68,98.10,12.40,0.3178,1,0.0,4.32
591,7/10/15 23:50:00,12.49,98.10,12.21,0.3183,1,0.0,4.32
592,7/11/15 00:00:00,12.94,98.20,12.68,0.3178,1,0.0,4.32
593,7/11/15 00:10:00,12.77,98.20,12.51,0.3178,1,0.0,4.32
594,7/11/15 00:20:00,12.80,98.30,12.55,0.3178,1,0.0,4.32
595,7/11/15 00:30:00,12.70,98.50,12.49,0.3178,1,0.0,4.32
596,7/11/15 00:40:00,12.63,98.50,12.41,0.3178,1,0.0,4.32
597,7/11/15 00:50:00,12.53,98.50,12.32,0.3178,1,0.0,4.32
598,7/11/15 01:00:00,12.73,98.50,12.51,0.3175,1,0.0,4.32
599,7/11/15 01:10:00,12.53,98.40,12.30,0.3175,1,0.0,4.32
600,7/11/15 01:20:00,12.68,98.30,12.43,0.3175,1,0.0,4.32
601,7/11/15 01:30:00,12.65,98.50,12.44,0.3175,1,0.0,4.32
602,7/11/15 01:40:00,12.61,98.70,12.42,0.3175,1,0.0,4.32
603,7/11/15 01:50:00,12.53,98.80,12.36,0.3171,1,0.0,4.32
604,7/11/15 02:00:00,12.58,98.80,12.41,0.3171,1,0.0,4.32
605,7/11/15 02:10:00,12.46,98.80,12.29,0.3171,1,0.0,4.32
606,7/11/15 02:20:00,12.61,98.70,12.42,0.3171,1,0.0,4.32
607,7/11/15 02:30:00,12.61,98.30,12.36,0.3175,1,0.0,4.32
608,7/11/15 02:40:00,12.63,98.20,12.37,0.3171,1,0.0,4.32
609,7/11/15 02:50:00,12.63,98.50,12.41,0.3171,1,0.0,4.32
610,7/11/15 03:00:00,12.63,98.80,12.46,0.3168,1,0.0,4.32
611,7/11/15 03:10:00,12.73,98.90,12.57,0.3168,1,0.0,4.34
612,7/11/15 03:20:00,12.58,98.90,12.43,0.3168,1,0.0,4.35
613,7/11/15 03:30:00,12.61,99.00,12.47,0.3163,1,0.0,4.30
614,7/11/15 03:40:00,12.61,99.00,12.47,0.3163,1,0.0,4.32
615,7/11/15 03:50:00,12.63,98.90,12.48,0.3163,1,0.0,4.32
616,7/11/15 04:00:00,12.61,98.90,12.45,0.3160,1,0.0,4.32
617,7/11/15 04:10:00,12.58,98.90,12.43,0.3160,1,0.0,4.32
618,7/11/15 04:20:00,12.56,98.90,12.40,0.3160,1,0.0,4.32
619,7/11/15 04:30:00,12.63,99.00,12.49,0.3156,1,0.0,4.31
620,7/11/15 04:40:00,12.75,99.10,12.63,0.3156,1,0.0,4.32
621,7/11/15 04:50:00,12.65,99.10,12.53,0.3156,1,0.0,4.32
622,7/11/15 05:00:00,12.75,99.10,12.63,0.3151,1,0.0,4.32
623,7/11/15 05:10:00,12.70,99.20,12.60,0.3151,1,0.0,4.32
624,7/11/15 05:20:00,12.63,99.20,12.52,0.3151,6,0.0,4.32
625,7/11/15 05:30:00,12.65,99.20,12.55,0.3151,21,0.0,4.32
626,7/11/15 05:40:00,12.75,99.20,12.64,0.3148,24,0.0,4.32
627,7/11/15 05:50:00,12.70,99.20,12.60,0.3148,34,0.0,4.32
628,7/11/15 06:00:00,12.77,99.20,12.67,0.3148,64,0.0,4.32
629,7/11/15 06:10:00,12.85,99.00,12.71,0.3148,86,0.0,4.32
630,7/11/15 06:20:00,12.97,98.70,12.78,0.3144,86,0.0,4.32
631,7/11/15 06:30:00,13.04,98.60,12.84,0.3144,86,0.0,4.32
632,7/11/15 06:40:00,12.85,98.60,12.65,0.3140,99,0.0,4.32
633,7/11/15 06:50:00,13.18,98.30,12.94,0.3140,146,0.0,4.32
634,7/11/15 07:00:00,13.52,97.80,13.20,0.3140,206,0.0,4.32
635,7/11/15 07:10:00,13.52,97.40,13.13,0.3136,261,0.0,4.32
636,7/11/15 07:20:00,13.74,97.20,13.32,0.3136,326,0.0,4.32
637,7/11/15 07:30:00,13.93,96.50,13.40,0.3133,394,0.0,4.32
638,7/11/15 07:40:00,13.91,95.90,13.28,0.3125,469,0.0,4.32
639,7/11/15 07:50:00,14.55,95.00,13.78,0.3125,524,0.0,4.32
640,7/11/15 08:00:00,14.70,92.90,13.58,0.3113,599,0.0,4.32
641,7/11/15 08:10:00,15.84,91.40,14.46,0.3098,886,0.0,4.32
642,7/11/15 08:20:00,17.27,87.40,15.18,0.3087,1529,0.0,4.32
643,7/11/15 08:30:00,17.39,85.50,14.95,0.3080,1336,0.0,4.31
644,7/11/15 08:40:00,18.65,83.60,15.84,0.3084,1796,0.2,4.32
645,7/11/15 08:50:00,19.79,80.80,16.42,0.3084,1974,0.0,4.32
646,7/11/15 09:00:00,18.18,80.00,14.69,0.3084,1494,0.0,4.32
647,7/11/15 09:10:00,18.44,78.60,14.67,0.3084,1451,0.0,4.32
648,7/11/15 09:20:00,19.15,76.90,15.02,0.3084,2026,0.0,4.30
649,7/11/15 09:30:00,18.44,73.10,13.55,0.3084,1266,0.0,4.32
650,7/11/15 09:40:00,18.70,73.40,13.86,0.3077,1369,0.0,4.32
651,7/11/15 09:50:00,18.87,73.10,13.96,0.3077,1321,0.0,4.32
652,7/11/15 10:00:00,18.37,74.40,13.75,0.3077,881,0.0,4.32
653,7/11/15 10:10:00,18.91,75.60,14.53,0.3072,604,0.0,4.32
654,7/11/15 10:20:00,17.49,78.30,13.69,0.3072,636,0.0,4.32
655,7/11/15 10:30:00,18.20,81.30,14.96,0.3077,801,0.0,4.32
656,7/11/15 10:40:00,18.30,77.60,14.33,0.3069,1116,1.2,4.32
657,7/11/15 10:50:00,19.65,76.30,15.38,0.3066,1564,0.0,4.32
658,7/11/15 11:00:00,20.53,72.90,15.52,0.3062,2151,0.0,4.32
659,7/11/15 11:10:00,19.67,72.10,14.53,0.3062,991,0.0,4.32
660,7/11/15 11:20:00,19.41,72.10,14.28,0.3062,744,0.0,4.31
661,7/11/15 11:30:00,17.87,78.30,14.06,0.3062,666,0.0,4.33
662,7/11/15 11:40:00,17.72,85.20,15.23,0.3062,744,0.0,4.32
663,7/11/15 11:50:00,17.53,86.80,15.33,0.3054,814,0.2,4.31
664,7/11/15 12:00:00,18.49,85.70,16.07,0.3054,1469,0.0,4.32
665,7/11/15 12:10:00,19.08,74.50,14.46,0.3054,796,0.0,4.32
666,7/11/15 12:20:00,18.51,78.30,14.68,0.3058,616,0.0,4.32
667,7/11/15 12:30:00,18.77,78.00,14.87,0.3058,606,0.0,4.32
668,7/11/15 12:40:00,19.58,78.70,15.80,0.3058,759,0.2,4.32
669,7/11/15 12:50:00,18.13,77.40,14.13,0.3058,996,0.0,4.32
670,7/11/15 13:00:00,18.72,79.20,15.07,0.3062,1416,0.0,4.32
671,7/11/15 13:10:00,19.22,77.10,15.13,0.3058,1066,0.0,4.32
672,7/11/15 13:20:00,19.15,78.40,15.32,0.3066,1076,0.0,4.32
673,7/11/15 13:30:00,19.27,77.80,15.32,0.3058,996,0.0,4.32
