"Plot Title: b0004a15"
"#","Date Time, GMT+06:00","H08 Temp., °F (LGR S/N: 368110)","H08 High Res. Temp., °F (LGR S/N: 368110)","GCap. RH, % (LGR S/N: 368110)"
476,06/03/03 07:00:00 AM,58.73,58.55,91.30
477,06/03/03 08:00:00 AM,61.48,61.43,84.00
478,06/03/03 09:00:00 AM,64.22,64.26,76.50
479,06/03/03 10:00:00 AM,70.39,70.18,58.50
480,06/03/03 11:00:00 AM,75.92,75.83,45.60
481,06/03/03 12:00:00 PM,79.41,79.29,39.00
482,06/03/03 01:00:00 PM,77.31,77.52,44.00
483,06/03/03 02:00:00 PM,68.34,68.20,64.60
484,06/03/03 03:00:00 PM,75.22,74.91,49.20
485,06/03/03 04:00:00 PM,74.53,74.84,50.20
486,06/03/03 05:00:00 PM,73.83,73.53,50.70
487,06/03/03 06:00:00 PM,71.08,71.38,52.80
488,06/03/03 07:00:00 PM,70.39,70.39,51.80
489,06/03/03 08:00:00 PM,69.03,68.94,57.40
490,06/03/03 09:00:00 PM,68.34,68.13,57.90
491,06/03/03 10:00:00 PM,67.66,67.48,61.00
492,06/03/03 11:00:00 PM,66.27,66.61,64.10
493,06/04/03 12:00:00 AM,64.22,63.91,74.10
494,06/04/03 01:00:00 AM,61.48,61.83,80.80
495,06/04/03 02:00:00 AM,60.12,60.03,85.30
496,06/04/03 03:00:00 AM,58.05,58.17,91.30
497,06/04/03 04:00:00 AM,56.66,56.75,92.10
498,06/04/03 05:00:00 AM,55.27,55.31,92.10
499,06/04/03 06:00:00 AM,55.27,54.97,92.10
500,06/04/03 07:00:00 AM,57.36,57.61,84.90
501,06/04/03 08:00:00 AM,61.48,61.18,75.60
502,06/04/03 09:00:00 AM,66.96,67.14,60.00
503,06/04/03 10:00:00 AM,74.53,74.32,43.50
504,06/04/03 11:00:00 AM,78.01,77.97,33.60
505,06/04/03 12:00:00 PM,78.01,77.74,39.00
506,06/04/03 01:00:00 PM,75.22,75.22,47.10
507,06/04/03 02:00:00 PM,76.62,76.57,43.00
508,06/04/03 03:00:00 PM,75.22,75.22,44.60
509,06/04/03 04:00:00 PM,71.76,71.55,52.80
510,06/04/03 05:00:00 PM,71.76,71.64,52.30
511,06/04/03 06:00:00 PM,69.71,69.87,61.60
512,06/04/03 07:00:00 PM,67.66,67.82,67.20
513,06/04/03 08:00:00 PM,65.59,65.50,77.00
514,06/04/03 09:00:00 PM,64.90,64.65,79.40
515,06/04/03 10:00:00 PM,64.22,64.26,78.90
516,06/04/03 11:00:00 PM,62.85,62.76,73.60
517,06/05/03 12:00:00 AM,59.41,59.59,84.50
518,06/05/03 01:00:00 AM,56.66,56.79,99.80
519,06/05/03 02:00:00 AM,56.66,56.35,103.60
520,06/05/03 03:00:00 AM,57.36,57.65,93.70
521,06/05/03 04:00:00 AM,57.36,57.27,94.90
522,06/05/03 05:00:00 AM,56.66,56.70,95.20
523,06/05/03 06:00:00 AM,56.66,56.53,92.90
524,06/05/03 07:00:00 AM,56.66,56.57,92.50
525,06/05/03 08:00:00 AM,58.73,58.51,86.20
526,06/05/03 09:00:00 AM,62.85,62.98,73.10
527,06/05/03 10:00:00 AM,66.96,67.05,61.00
528,06/05/03 11:00:00 AM,71.08,71.08,54.90
529,06/05/03 12:00:00 PM,73.83,73.83,49.20
530,06/05/03 01:00:00 PM,73.15,73.40,47.60
531,06/05/03 02:00:00 PM,73.83,73.67,46.60
532,06/05/03 03:00:00 PM,73.15,73.45,50.70
533,06/05/03 04:00:00 PM,73.83,73.74,51.80
534,06/05/03 05:00:00 PM,70.39,70.09,57.40
535,06/05/03 06:00:00 PM,65.59,65.84,59.00
536,06/05/03 07:00:00 PM,64.22,64.56,65.10
537,06/05/03 08:00:00 PM,60.12,59.90,86.20
538,06/05/03 09:00:00 PM,58.73,58.77,88.00
539,06/05/03 10:00:00 PM,58.05,57.96,96.00
540,06/05/03 11:00:00 PM,57.36,57.49,98.50
541,06/06/03 12:00:00 AM,57.36,57.18,98.50
542,06/06/03 01:00:00 AM,56.66,57.00,98.10
543,06/06/03 02:00:00 AM,56.66,56.79,98.80
544,06/06/03 03:00:00 AM,56.66,56.48,96.70
545,06/06/03 04:00:00 AM,55.98,56.01,97.10
546,06/06/03 05:00:00 AM,55.27,55.24,97.80
547,06/06/03 06:00:00 AM,53.19,53.49,97.80
548,06/06/03 07:00:00 AM,55.27,55.58,96.00
549,06/06/03 08:00:00 AM,58.73,58.91,82.20
550,06/06/03 09:00:00 AM,61.48,61.48,76.50
551,06/06/03 10:00:00 AM,67.66,67.95,61.60
552,06/06/03 11:00:00 AM,70.39,70.48,48.70
553,06/06/03 12:00:00 PM,71.76,71.76,43.00
554,06/06/03 01:00:00 PM,72.46,72.46,46.10
555,06/06/03 02:00:00 PM,71.08,70.77,52.30
556,06/06/03 03:00:00 PM,71.76,71.55,49.70
557,06/06/03 04:00:00 PM,70.39,70.39,53.30
558,06/06/03 05:00:00 PM,68.34,68.29,59.50
559,06/06/03 06:00:00 PM,66.27,66.58,63.10
560,06/06/03 07:00:00 PM,64.90,65.12,61.60
561,06/06/03 08:00:00 PM,64.22,64.35,61.00
562,06/06/03 09:00:00 PM,61.48,61.30,74.60
563,06/06/03 10:00:00 PM,59.41,59.38,79.40
564,06/06/03 11:00:00 PM,58.05,58.08,83.10
565,06/07/03 12:00:00 AM,56.66,56.53,90.90
566,06/07/03 01:00:00 AM,56.66,56.70,89.20
567,06/07/03 02:00:00 AM,55.27,55.53,90.50
568,06/07/03 03:00:00 AM,53.89,53.80,92.90
569,06/07/03 04:00:00 AM,54.59,54.41,94.10
570,06/07/03 05:00:00 AM,53.89,53.62,94.90
571,06/07/03 06:00:00 AM,53.89,53.83,93.70
572,06/07/03 07:00:00 AM,55.98,56.05,83.60
573,06/07/03 08:00:00 AM,59.41,59.63,76.10
574,06/07/03 09:00:00 AM,62.85,62.89,68.70
575,06/07/03 10:00:00 AM,66.96,66.79,60.00
576,06/07/03 11:00:00 AM,72.46,72.59,44.00
577,06/07/03 12:00:00 PM,73.15,73.49,46.10
578,06/07/03 01:00:00 PM,74.53,74.32,45.60
579,06/07/03 02:00:00 PM,72.46,72.72,51.20
580,06/07/03 03:00:00 PM,71.76,71.51,52.30
581,06/07/03 04:00:00 PM,71.76,71.98,49.20
582,06/07/03 05:00:00 PM,70.39,70.34,52.80
583,06/07/03 06:00:00 PM,69.03,68.76,56.90
584,06/07/03 07:00:00 PM,66.96,66.92,63.10
585,06/07/03 08:00:00 PM,64.22,64.13,70.70
586,06/07/03 09:00:00 PM,64.22,64.18,71.70
587,06/07/03 10:00:00 PM,62.17,62.08,80.80
588,06/07/03 11:00:00 PM,61.48,61.83,80.80
589,06/08/03 12:00:00 AM,60.80,60.84,84.90
590,06/08/03 01:00:00 AM,60.12,60.24,85.80
591,06/08/03 02:00:00 AM,59.41,59.16,89.70
592,06/08/03 03:00:00 AM,59.41,59.25,88.00
593,06/08/03 04:00:00 AM,58.05,58.08,88.80
594,06/08/03 05:00:00 AM,58.05,57.74,91.30
595,06/08/03 06:00:00 AM,58.73,58.60,89.70
596,06/08/03 07:00:00 AM,60.12,60.31,84.90
597,06/08/03 08:00:00 AM,61.48,61.27,81.30
598,06/08/03 09:00:00 AM,64.22,64.00,73.10
599,06/08/03 10:00:00 AM,65.59,65.50,69.20
600,06/08/03 11:00:00 AM,69.03,68.97,59.50
601,06/08/03 12:00:00 PM,71.76,71.98,51.20
602,06/08/03 01:00:00 PM,65.59,65.43,74.10
603,06/08/03 02:00:00 PM,64.90,64.78,79.90
604,06/08/03 03:00:00 PM,67.66,67.73,68.70
605,06/08/03 04:00:00 PM,68.34,68.25,69.70
606,06/08/03 05:00:00 PM,66.27,66.58,71.70
607,06/08/03 06:00:00 PM,66.96,66.67,65.10
608,06/08/03 07:00:00 PM,65.59,65.64,67.20
609,06/08/03 08:00:00 PM,62.85,63.07,78.00
610,06/08/03 09:00:00 PM,62.17,62.20,81.30
611,06/08/03 10:00:00 PM,60.80,61.14,86.20
612,06/08/03 11:00:00 PM,60.80,61.05,84.90
613,06/09/03 12:00:00 AM,60.80,60.71,86.20
614,06/09/03 01:00:00 AM,60.12,60.40,88.80
615,06/09/03 02:00:00 AM,60.12,60.28,88.40
616,06/09/03 03:00:00 AM,59.41,59.63,86.70
617,06/09/03 04:00:00 AM,58.05,58.17,84.90
618,06/09/03 05:00:00 AM,56.66,56.35,88.40
619,06/09/03 06:00:00 AM,55.27,55.40,91.70
620,06/09/03 07:00:00 AM,58.05,58.05,85.80
621,06/09/03 08:00:00 AM,62.85,62.67,73.60
622,06/09/03 09:00:00 AM,66.27,66.36,65.10
623,06/09/03 10:00:00 AM,72.46,72.46,50.20
624,06/09/03 11:00:00 AM,74.53,74.66,46.60
625,06/09/03 12:00:00 PM,76.62,76.84,42.50
626,06/09/03 01:00:00 PM,78.01,77.70,45.60
627,06/09/03 02:00:00 PM,77.31,77.36,47.60
628,06/09/03 03:00:00 PM,76.62,76.32,49.70
629,06/09/03 04:00:00 PM,73.15,73.24,55.40
630,06/09/03 05:00:00 PM,63.54,63.57,77.00
631,06/09/03 06:00:00 PM,60.80,60.49,91.70
632,06/09/03 07:00:00 PM,61.48,61.27,92.50
633,06/09/03 08:00:00 PM,60.80,61.02,92.50
634,06/09/03 09:00:00 PM,60.80,60.62,92.90
635,06/09/03 10:00:00 PM,60.12,60.40,94.10
636,06/09/03 11:00:00 PM,60.80,60.58,93.30
637,06/10/03 12:00:00 AM,60.12,60.03,94.10
638,06/10/03 01:00:00 AM,59.41,59.50,94.90
639,06/10/03 02:00:00 AM,59.41,59.47,92.50
640,06/10/03 03:00:00 AM,59.41,59.20,92.50
641,06/10/03 04:00:00 AM,59.41,59.25,90.90
642,06/10/03 05:00:00 AM,58.73,58.82,90.50
643,06/10/03 06:00:00 AM,58.73,58.51,89.20
644,06/10/03 07:00:00 AM,59.41,59.13,88.80
645,06/10/03 08:00:00 AM,61.48,61.39,82.20
646,06/10/03 09:00:00 AM,64.90,64.96,73.60
647,06/10/03 10:00:00 AM,68.34,68.07,65.60
648,06/10/03 11:00:00 AM,73.83,73.67,55.90
649,06/10/03 12:00:00 PM,74.53,74.48,54.90
650,06/10/03 01:00:00 PM,73.15,72.93,58.50
651,06/10/03 02:00:00 PM,69.03,68.85,73.60
652,06/10/03 03:00:00 PM,66.96,67.17,78.00
653,06/10/03 04:00:00 PM,66.96,67.26,76.50
654,06/10/03 05:00:00 PM,65.59,65.43,84.50
655,06/10/03 06:00:00 PM,64.90,64.96,90.50
656,06/10/03 07:00:00 PM,63.54,63.23,88.80
657,06/10/03 08:00:00 PM,61.48,61.74,99.20
658,06/10/03 09:00:00 PM,61.48,61.48,101.50
659,06/10/03 10:00:00 PM,61.48,61.57,95.60
660,06/10/03 11:00:00 PM,60.80,61.05,98.50
661,06/11/03 12:00:00 AM,60.80,60.93,97.10
662,06/11/03 01:00:00 AM,60.80,61.14,93.70
663,06/11/03 02:00:00 AM,60.80,60.84,95.20
664,06/11/03 03:00:00 AM,60.12,59.94,99.50
665,06/11/03 04:00:00 AM,60.12,59.81,100.80
666,06/11/03 05:00:00 AM,59.41,59.63,98.10
667,06/11/03 06:00:00 AM,59.41,59.63,96.00
668,06/11/03 07:00:00 AM,60.80,61.05,90.10
669,06/11/03 08:00:00 AM,63.54,63.54,81.30
670,06/11/03 09:00:00 AM,64.90,65.21,76.10
671,06/11/03 10:00:00 AM,66.96,67.08,72.20
672,06/11/03 11:00:00 AM,67.66,67.39,71.20
673,06/11/03 12:00:00 PM,64.90,64.69,86.70
674,06/11/03 01:00:00 PM,66.96,66.96,69.70
675,06/11/03 02:00:00 PM,71.76,71.85,56.40
676,06/11/03 03:00:00 PM,71.76,71.85,57.40
677,06/11/03 04:00:00 PM,71.08,71.33,64.10
678,06/11/03 05:00:00 PM,69.71,69.44,71.20
679,06/11/03 06:00:00 PM,69.71,69.93,62.60
680,06/11/03 07:00:00 PM,68.34,68.54,64.10
681,06/11/03 08:00:00 PM,64.90,64.90,74.60
682,06/11/03 09:00:00 PM,63.54,63.28,79.90
683,06/11/03 10:00:00 PM,62.85,62.82,80.30
684,06/11/03 11:00:00 PM,61.48,61.52,84.50
685,06/12/03 12:00:00 AM,60.12,60.15,88.40
686,06/12/03 01:00:00 AM,59.41,59.16,90.90
687,06/12/03 02:00:00 AM,57.36,57.52,90.90
688,06/12/03 03:00:00 AM,56.66,56.35,94.90
689,06/12/03 04:00:00 AM,55.98,55.92,94.50
690,06/12/03 05:00:00 AM,55.27,55.09,96.70
691,06/12/03 06:00:00 AM,54.59,54.32,98.50
692,06/12/03 07:00:00 AM,57.36,57.65,90.50
693,06/12/03 08:00:00 AM,61.48,61.61,77.50
694,06/12/03 09:00:00 AM,64.90,65.12,68.70
695,06/12/03 10:00:00 AM,71.76,71.82,53.30
696,06/12/03 11:00:00 AM,71.76,72.03,51.80
697,06/12/03 12:00:00 PM,71.76,71.47,55.40
698,06/12/03 01:00:00 PM,73.83,73.74,49.70
699,06/12/03 02:00:00 PM,73.15,73.18,54.90
700,06/12/03 03:00:00 PM,73.15,73.02,53.30
701,06/12/03 04:00:00 PM,71.76,72.07,55.40
702,06/12/03 05:00:00 PM,70.39,70.48,60.00
703,06/12/03 06:00:00 PM,69.03,69.03,61.60
704,06/12/03 07:00:00 PM,67.66,67.60,63.60
705,06/12/03 08:00:00 PM,66.96,66.70,65.60
706,06/12/03 09:00:00 PM,64.90,64.69,77.00
707,06/12/03 10:00:00 PM,62.85,63.03,81.30
708,06/12/03 11:00:00 PM,62.17,62.47,82.60
709,06/13/03 12:00:00 AM,61.48,61.70,86.70
710,06/13/03 01:00:00 AM,61.48,61.52,85.80
711,06/13/03 02:00:00 AM,59.41,59.59,97.80
712,06/13/03 03:00:00 AM,58.05,58.30,103.60
713,06/13/03 04:00:00 AM,58.05,58.30,103.30
714,06/13/03 05:00:00 AM,59.41,59.25,94.50
715,06/13/03 06:00:00 AM,59.41,59.34,98.10
716,06/13/03 07:00:00 AM,59.41,59.54,97.10
717,06/13/03 08:00:00 AM,61.48,61.30,90.50
718,06/13/03 09:00:00 AM,66.27,65.98,69.20
719,06/13/03 10:00:00 AM,68.34,68.54,62.10
720,06/13/03 11:00:00 AM,67.66,67.35,65.10
721,06/13/03 12:00:00 PM,70.39,70.56,60.00
722,06/13/03 01:00:00 PM,70.39,70.70,57.40
723,06/13/03 02:00:00 PM,73.83,74.10,51.20
724,06/13/03 03:00:00 PM,72.46,72.19,55.90
725,06/13/03 04:00:00 PM,72.46,72.25,53.80
726,06/13/03 05:00:00 PM,71.08,70.83,55.40
727,06/13/03 06:00:00 PM,68.34,68.07,61.00
728,06/13/03 07:00:00 PM,67.66,67.57,62.60
729,06/13/03 08:00:00 PM,64.90,64.90,76.10
730,06/13/03 09:00:00 PM,64.90,64.78,65.10
731,06/13/03 10:00:00 PM,63.54,63.32,74.60
732,06/13/03 11:00:00 PM,63.54,63.63,67.20
733,06/14/03 12:00:00 AM,62.17,62.08,73.60
734,06/14/03 01:00:00 AM,60.12,60.46,82.60
735,06/14/03 02:00:00 AM,59.41,59.72,82.20
736,06/14/03 03:00:00 AM,58.73,59.04,84.90
737,06/14/03 04:00:00 AM,58.73,59.07,86.70
738,06/14/03 05:00:00 AM,57.36,57.61,90.10
739,06/14/03 06:00:00 AM,58.05,57.74,90.50
740,06/14/03 07:00:00 AM,58.73,58.64,88.00
741,06/14/03 08:00:00 AM,63.54,63.57,74.60
742,06/14/03 09:00:00 AM,63.54,63.79,71.20
743,06/14/03 10:00:00 AM,66.96,66.79,60.50
744,06/14/03 11:00:00 AM,72.46,72.81,44.60
745,06/14/03 12:00:00 PM,73.15,73.40,46.10
746,06/14/03 01:00:00 PM,74.53,74.84,45.60
747,06/14/03 02:00:00 PM,71.76,71.47,53.80
748,06/14/03 03:00:00 PM,71.08,71.11,53.80
749,06/14/03 04:00:00 PM,70.39,70.48,55.90
750,06/14/03 05:00:00 PM,69.71,69.40,59.00
751,06/14/03 06:00:00 PM,67.66,67.35,63.60
752,06/14/03 07:00:00 PM,66.27,66.49,65.60
753,06/14/03 08:00:00 PM,66.27,66.18,66.60
754,06/14/03 09:00:00 PM,63.54,63.75,78.00
755,06/14/03 10:00:00 PM,62.17,62.51,81.30
756,06/14/03 11:00:00 PM,62.85,63.03,76.10
757,06/15/03 12:00:00 AM,63.54,63.37,74.60
758,06/15/03 01:00:00 AM,62.17,62.33,79.40
759,06/15/03 02:00:00 AM,62.17,61.99,78.50
760,06/15/03 03:00:00 AM,60.12,60.28,86.70
761,06/15/03 04:00:00 AM,59.41,59.63,88.40
762,06/15/03 05:00:00 AM,58.05,58.35,90.10
763,06/15/03 06:00:00 AM,58.05,58.26,91.70
764,06/15/03 07:00:00 AM,60.12,59.94,86.20
765,06/15/03 08:00:00 AM,61.48,61.52,80.30
766,06/15/03 09:00:00 AM,64.90,65.03,67.20
767,06/15/03 10:00:00 AM,68.34,68.32,58.50
768,06/15/03 11:00:00 AM,75.22,75.31,42.00
769,06/15/03 12:00:00 PM,75.22,75.43,40.00
770,06/15/03 01:00:00 PM,76.62,76.78,42.00
771,06/15/03 02:00:00 PM,78.01,77.70,42.00
772,06/15/03 03:00:00 PM,77.31,77.61,42.00
773,06/15/03 04:00:00 PM,78.71,78.58,38.00
774,06/15/03 05:00:00 PM,73.83,73.71,47.60
775,06/15/03 06:00:00 PM,70.39,70.27,53.30
776,06/15/03 07:00:00 PM,68.34,68.07,57.40
777,06/15/03 08:00:00 PM,67.66,67.73,57.40
778,06/15/03 09:00:00 PM,64.90,65.03,73.10
779,06/15/03 10:00:00 PM,61.48,61.74,83.60
780,06/15/03 11:00:00 PM,60.80,61.02,84.90
781,06/16/03 12:00:00 AM,60.12,60.28,84.00
782,06/16/03 01:00:00 AM,58.73,58.86,84.50
783,06/16/03 02:00:00 AM,58.05,58.17,76.50
784,06/16/03 03:00:00 AM,56.66,56.66,82.60
785,06/16/03 04:00:00 AM,55.27,55.18,86.70
786,06/16/03 05:00:00 AM,53.89,53.80,88.80
787,06/16/03 06:00:00 AM,53.19,52.88,91.30
788,06/16/03 07:00:00 AM,55.27,55.36,84.00
789,06/16/03 08:00:00 AM,60.80,60.96,75.10
790,06/16/03 09:00:00 AM,69.03,69.06,54.90
791,06/16/03 10:00:00 AM,73.83,73.62,43.00
792,06/16/03 11:00:00 AM,76.62,76.91,36.00
793,06/16/03 12:00:00 PM,77.31,77.40,36.00
794,06/16/03 01:00:00 PM,78.01,78.19,37.50
795,06/16/03 02:00:00 PM,80.11,80.33,35.00
796,06/16/03 03:00:00 PM,75.92,76.08,43.00
797,06/16/03 04:00:00 PM,75.22,75.06,46.10
798,06/16/03 05:00:00 PM,72.46,72.81,51.20
799,06/16/03 06:00:00 PM,71.08,70.90,56.90
800,06/16/03 07:00:00 PM,69.03,68.97,61.00
801,06/16/03 08:00:00 PM,68.34,68.20,64.10
802,06/16/03 09:00:00 PM,64.90,65.16,75.60
803,06/16/03 10:00:00 PM,64.90,64.96,77.50
804,06/16/03 11:00:00 PM,64.22,64.47,79.40
805,06/17/03 12:00:00 AM,63.54,63.75,83.10
806,06/17/03 01:00:00 AM,61.48,61.77,92.50
807,06/17/03 02:00:00 AM,61.48,61.18,98.50
808,06/17/03 03:00:00 AM,60.12,60.28,103.30
809,06/17/03 04:00:00 AM,60.12,60.31,101.80
810,06/17/03 05:00:00 AM,60.80,60.67,96.00
811,06/17/03 06:00:00 AM,60.80,60.75,92.50
812,06/17/03 07:00:00 AM,61.48,61.18,86.20
813,06/17/03 08:00:00 AM,62.17,62.20,81.70
814,06/17/03 09:00:00 AM,64.90,65.25,71.70
815,06/17/03 10:00:00 AM,70.39,70.27,56.40
816,06/17/03 11:00:00 AM,74.53,74.57,44.00
817,06/17/03 12:00:00 PM,78.71,78.84,36.50
818,06/17/03 01:00:00 PM,78.71,78.40,43.00
819,06/17/03 02:00:00 PM,80.11,80.02,41.00
820,06/17/03 03:00:00 PM,75.92,75.92,50.20
821,06/17/03 04:00:00 PM,75.22,75.31,52.80
822,06/17/03 05:00:00 PM,75.22,75.09,53.80
823,06/17/03 06:00:00 PM,72.46,72.81,57.40
824,06/17/03 07:00:00 PM,64.22,63.97,91.70
825,06/17/03 08:00:00 PM,64.22,64.53,85.80
826,06/17/03 09:00:00 PM,63.54,63.32,91.30
827,06/17/03 10:00:00 PM,62.17,62.42,95.60
828,06/17/03 11:00:00 PM,61.48,61.61,95.20
829,06/18/03 12:00:00 AM,60.80,60.96,96.30
830,06/18/03 01:00:00 AM,60.80,60.71,99.50
831,06/18/03 02:00:00 AM,60.12,60.40,101.10
832,06/18/03 03:00:00 AM,60.12,60.28,99.80
833,06/18/03 04:00:00 AM,60.12,60.03,99.50
834,06/18/03 05:00:00 AM,59.41,59.76,100.80
835,06/18/03 06:00:00 AM,60.12,59.81,100.80
836,06/18/03 07:00:00 AM,61.48,61.61,94.50
837,06/18/03 08:00:00 AM,64.90,64.81,82.20
838,06/18/03 09:00:00 AM,66.96,67.17,76.50
839,06/18/03 10:00:00 AM,69.03,68.85,70.20
840,06/18/03 11:00:00 AM,70.39,70.61,63.60
841,06/18/03 12:00:00 PM,68.34,68.20,70.20
842,06/18/03 01:00:00 PM,71.08,70.99,59.50
843,06/18/03 02:00:00 PM,75.22,75.40,47.10
844,06/18/03 03:00:00 PM,76.62,76.75,44.60
845,06/18/03 04:00:00 PM,75.22,75.58,49.20
846,06/18/03 05:00:00 PM,74.53,74.70,49.20
847,06/18/03 06:00:00 PM,72.46,72.41,60.50
848,06/18/03 07:00:00 PM,70.39,70.48,63.60
849,06/18/03 08:00:00 PM,68.34,68.29,71.20
850,06/18/03 09:00:00 PM,64.22,63.97,85.30
851,06/18/03 10:00:00 PM,62.85,62.64,88.00
852,06/18/03 11:00:00 PM,61.48,61.43,90.50
853,06/19/03 12:00:00 AM,60.80,60.80,90.10
854,06/19/03 01:00:00 AM,60.12,60.06,88.40
855,06/19/03 02:00:00 AM,60.12,59.81,94.90
856,06/19/03 03:00:00 AM,58.05,58.35,92.10
857,06/19/03 04:00:00 AM,56.66,56.75,94.10
858,06/19/03 05:00:00 AM,55.98,56.23,99.80
859,06/19/03 06:00:00 AM,57.36,57.22,98.50
860,06/19/03 07:00:00 AM,60.12,59.85,88.40
861,06/19/03 08:00:00 AM,64.22,64.26,75.10
862,06/19/03 09:00:00 AM,69.03,68.88,64.10
863,06/19/03 10:00:00 AM,75.22,74.91,51.20
864,06/19/03 11:00:00 AM,75.92,75.74,46.60
865,06/19/03 12:00:00 PM,78.01,77.70,43.00
866,06/19/03 01:00:00 PM,78.01,78.19,44.60
867,06/19/03 02:00:00 PM,77.31,77.52,48.70
868,06/19/03 03:00:00 PM,78.01,77.79,47.60
869,06/19/03 04:00:00 PM,76.62,76.39,50.20
870,06/19/03 05:00:00 PM,74.53,74.66,54.90
871,06/19/03 06:00:00 PM,71.76,71.73,65.60
872,06/19/03 07:00:00 PM,68.34,68.20,76.50
873,06/19/03 08:00:00 PM,64.90,65.08,88.40
874,06/19/03 09:00:00 PM,65.59,65.59,82.20
875,06/19/03 10:00:00 PM,62.17,62.47,93.30
876,06/19/03 11:00:00 PM,62.85,62.76,89.70
877,06/20/03 12:00:00 AM,62.17,62.04,91.30
878,06/20/03 01:00:00 AM,60.80,60.71,95.60
879,06/20/03 02:00:00 AM,60.12,60.37,95.60
880,06/20/03 03:00:00 AM,60.12,60.24,100.50
881,06/20/03 04:00:00 AM,59.41,59.54,99.50
882,06/20/03 05:00:00 AM,59.41,59.68,101.50
883,06/20/03 06:00:00 AM,59.41,59.68,100.50
884,06/20/03 07:00:00 AM,61.48,61.74,91.70
885,06/20/03 08:00:00 AM,64.22,64.13,84.50
886,06/20/03 09:00:00 AM,69.71,69.66,66.60
887,06/20/03 10:00:00 AM,74.53,74.26,56.40
888,06/20/03 11:00:00 AM,77.31,77.61,45.60
889,06/20/03 12:00:00 PM,76.62,76.57,49.70
890,06/20/03 01:00:00 PM,77.31,77.05,50.20
891,06/20/03 02:00:00 PM,73.15,72.84,63.10
892,06/20/03 03:00:00 PM,69.71,69.84,74.60
893,06/20/03 04:00:00 PM,72.46,72.32,67.20
894,06/20/03 05:00:00 PM,71.08,70.77,71.20
895,06/20/03 06:00:00 PM,68.34,68.68,79.90
896,06/20/03 07:00:00 PM,65.59,65.68,93.70
897,06/20/03 08:00:00 PM,64.90,64.65,94.10
898,06/20/03 09:00:00 PM,64.22,63.97,97.80
899,06/20/03 10:00:00 PM,63.54,63.32,100.20
900,06/20/03 11:00:00 PM,62.85,62.67,102.70
901,06/21/03 12:00:00 AM,62.85,62.76,102.10
902,06/21/03 01:00:00 AM,62.85,62.60,102.10
903,06/21/03 02:00:00 AM,62.17,62.08,101.80
904,06/21/03 03:00:00 AM,61.48,61.23,101.80
905,06/21/03 04:00:00 AM,60.80,60.96,101.80
906,06/21/03 05:00:00 AM,60.80,60.93,102.40
907,06/21/03 06:00:00 AM,60.80,61.02,102.40
908,06/21/03 07:00:00 AM,62.17,62.08,97.40
909,06/21/03 08:00:00 AM,64.22,63.97,91.70
910,06/21/03 09:00:00 AM,67.66,67.95,80.80
911,06/21/03 10:00:00 AM,71.08,70.90,72.20
912,06/21/03 11:00:00 AM,75.92,75.65,55.40
913,06/21/03 12:00:00 PM,70.39,70.39,80.30
914,06/21/03 01:00:00 PM,67.66,67.51,87.50
915,06/21/03 02:00:00 PM,67.66,67.86,87.50
916,06/21/03 03:00:00 PM,70.39,70.65,78.90
917,06/21/03 04:00:00 PM,69.71,69.71,78.50
918,06/21/03 05:00:00 PM,68.34,68.13,81.30
919,06/21/03 06:00:00 PM,66.27,66.06,85.30
920,06/21/03 07:00:00 PM,64.90,65.08,93.70
921,06/21/03 08:00:00 PM,64.22,64.40,96.00
922,06/21/03 09:00:00 PM,63.54,63.41,101.80
923,06/21/03 10:00:00 PM,62.85,63.03,103.60
924,06/21/03 11:00:00 PM,62.85,62.98,103.60
925,06/22/03 12:00:00 AM,62.85,63.07,94.10
926,06/22/03 01:00:00 AM,62.17,62.26,100.80
927,06/22/03 02:00:00 AM,62.17,61.99,100.50
928,06/22/03 03:00:00 AM,62.17,61.99,99.50
929,06/22/03 04:00:00 AM,62.17,62.08,96.30
930,06/22/03 05:00:00 AM,61.48,61.57,96.00
931,06/22/03 06:00:00 AM,61.48,61.48,96.30
932,06/22/03 07:00:00 AM,62.17,62.17,94.90
933,06/22/03 08:00:00 AM,63.54,63.23,90.90
934,06/22/03 09:00:00 AM,65.59,65.84,83.10
935,06/22/03 10:00:00 AM,66.96,66.96,80.30
936,06/22/03 11:00:00 AM,69.03,69.28,75.10
937,06/22/03 12:00:00 PM,67.66,67.39,83.60
938,06/22/03 01:00:00 PM,66.27,65.98,90.50
939,06/22/03 02:00:00 PM,66.27,66.15,90.90
940,06/22/03 03:00:00 PM,65.59,65.37,95.20
941,06/22/03 04:00:00 PM,64.90,64.69,98.50
942,06/22/03 05:00:00 PM,64.90,64.65,98.80
943,06/22/03 06:00:00 PM,64.90,65.25,98.50
944,06/22/03 07:00:00 PM,64.90,65.03,98.50
945,06/22/03 08:00:00 PM,64.22,64.47,97.10
946,06/22/03 09:00:00 PM,65.59,65.59,85.80
947,06/22/03 10:00:00 PM,63.54,63.79,94.50
948,06/22/03 11:00:00 PM,62.17,62.42,99.50
949,06/23/03 12:00:00 AM,62.17,61.95,100.50
950,06/23/03 01:00:00 AM,62.17,62.42,96.70
951,06/23/03 02:00:00 AM,62.17,62.29,97.10
952,06/23/03 03:00:00 AM,61.48,61.61,98.50
953,06/23/03 04:00:00 AM,61.48,61.23,98.80
954,06/23/03 05:00:00 AM,61.48,61.27,98.10
